,metric_name,metric_id,mean_squarred_error,training_time,inference_time
153,cpu_prct_used,b7064520-362e-4198-a144-0d22957c7098,33.27906389533816,110.41129565238953,0.06590628623962402
154,messages,98126546-eeec-4869-8ea7-6e99abfec948,599.7922036005469,102.83129453659058,0.06691408157348633
155,cpu_prct_used,ddf07f3c-4879-4c0b-8142-f352cffe93df,32.030579261270006,110.41129565238953,0.2070152759552002
156,messages_ready,5d57273d-4a5a-42c3-9453-5f2e86f45b1d,3.320792704245526,46.29642128944397,0.06150412559509277
157,cpu,9f0aefd9-44bf-4a2e-8190-034cb83195f9,2.029847937652941,100.33719420433044,0.06828451156616211
158,consumers,187fb71a-efeb-46f4-85f5-1aafa1bfdc3c,0.9031214479686751,97.3181324005127,0.07184410095214844
159,ack,2e46118f-c68d-40f2-8a2a-28586f2584ae,1914.2787153390177,101.11349368095398,0.0555269718170166
160,consumers,64616495-fcce-4dd5-ac32-cbe70e38efa7,4.76837158203125e-07,97.3181324005127,0.07093048095703125
161,cpu_prct_used,85165b0c-4a69-43d1-a686-851653a8e522,5.384037670122748,110.41129565238953,0.06774592399597168
162,consumers,3423db54-06bb-4c89-a8f1-6c726ba18f96,1.4874934316538198,97.3181324005127,0.07028484344482422
163,messages,675ad805-3aee-41f4-8e16-f2a5197afbaf,531126.8036316751,102.83129453659058,0.06454348564147949
164,messages_ready,b28762d0-ca4b-47c5-81e4-d5289018476e,3.320792847836888,46.29642128944397,0.06255602836608887
165,consumers,d5891541-a76f-47df-b166-28b2f49bd10f,0.9500306350386296,97.3181324005127,0.0699930191040039
166,messages,4fe5bcde-1b75-4ace-b37d-daee11f8080c,9.752396509109873,102.83129453659058,0.0670328140258789
167,cpu_usage,5516ef80-940b-431d-b4e7-b8fb257246dc,35.53084631751772,99.67228412628174,0.06854820251464844
168,ack,8ddb51c4-e290-4bba-996a-42fe5d2bb24f,104.16162696141991,101.11349368095398,0.056169986724853516
169,memoryConsumed,d0c20050-9aec-4eed-aece-407c2397be28,10415.249972996327,102.46603775024414,0.06614422798156738
170,messages_ready,59e911b6-812f-4af9-b923-145c503937fb,3.320792991428244,46.29642128944397,0.0660090446472168
171,ack,5638e2d0-8c72-482e-ba42-c385d58ca695,137.35800907209597,101.11349368095398,0.05483698844909668
172,messages_unacknowledged,020bbd33-bfbd-4318-abce-f90ebd996a6f,1316.2238601393,101.2468569278717,0.0661630630493164
173,cpu_prct_used,56bc3ba6-3b02-4074-9b4b-d68057e20d22,9.026912716884006,110.41129565238953,0.06718158721923828
174,consumers,bec39493-b140-4065-83cd-6729ee6ecf7d,1.3813073970554914,97.3181324005127,0.0685112476348877
175,cpu_prct_used,e86d6bdf-7b84-4bcd-950a-b8ed04658a8f,39.825613212773476,110.41129565238953,0.06872200965881348
176,cpu_prct_used,4dc3adba-9e79-466b-9473-79d5751d4278,0.21789300313412957,110.41129565238953,0.07022905349731445
177,messages_unacknowledged,282ac687-daa2-450b-9513-d3dbf47f1e83,1.8781825712142546,101.2468569278717,0.0644979476928711
178,messages_unacknowledged,c9583ecd-501f-4039-84ed-c7cb3eb0bbed,91.85278749342613,101.2468569278717,0.0675971508026123
179,cpu_prct_used,13dfba59-0ce3-489e-a915-e569cecf0c88,9.448859445680137,110.41129565238953,0.21619153022766113
180,cpu_usage,eacd2321-7c85-4bb6-a609-906d7ab9cae4,47.215699355458035,99.67228412628174,0.06689214706420898
181,messages_ready,ba658e03-5984-42ce-817c-5220fc323ea8,3922253.7884068643,46.29642128944397,0.06740665435791016
182,messages_unacknowledged,cce49763-4743-40ce-904f-54cd86b51ee1,1.878182634684808,101.2468569278717,0.0464935302734375
183,cpu_usage,ed1af22e-f897-4721-a84d-4fe9075e4313,36.497790962155335,99.67228412628174,0.2111966609954834
184,ack,a23410fe-ef7a-47e4-a8f8-47eebfc7f623,35.51944168064424,101.11349368095398,0.05846810340881348
185,cpu_prct_used,3eeab39c-d50d-431f-9059-37d406c90fa1,35.0271605691792,110.41129565238953,0.07344174385070801
186,cpu_prct_used,d3c70f0e-3e6b-40e8-a78f-c9e78e1d1d8d,2.6103900145935657,110.41129565238953,0.06392765045166016
187,cpu_prct_used,6ca57457-dff2-4da1-b335-317682b2b4ef,39.67456266742663,110.41129565238953,0.074981689453125
188,cpu_prct_used,b340b512-f268-49b8-be81-eeeb3b0c0126,6.8545346919762435,110.41129565238953,0.06608176231384277
189,messages,d14bfae5-3546-42ad-9021-8d3fd2f8ee1a,9.291045391940438,102.83129453659058,0.06399703025817871
190,cpu_prct_used,d1d36f56-ed61-4db6-a83c-6be9ed286b84,1.3517008363345682,110.41129565238953,0.06517338752746582
191,ack,dea8601d-8aa7-4c59-a3ce-99bbab8ac5ca,254.4227535029051,101.11349368095398,0.05545997619628906
192,cpu_prct_used,268b8627-f7cd-44fa-a459-28a81c50442d,9.056613036066993,110.41129565238953,0.03366494178771973
193,messages_ready,e65feac2-2a84-42fb-9dcc-8dd3831a4783,3.320792847836888,46.29642128944397,0.06656789779663086
194,cpu_prct_used,0afb4039-2aae-4637-b52d-22e4fc9a5260,38.900565912597116,110.41129565238953,0.06598329544067383
195,messages,87462eb1-ccf0-4be3-988c-82ee67869360,12.597708938843304,102.83129453659058,0.0693519115447998
196,messages,f23c1133-f91e-4a22-8edd-4e74c7df9fbe,10.947499265738264,102.83129453659058,0.0651090145111084
197,messages,14709dcb-80a8-4069-bee3-2e5a94d68e1f,12.58487420826647,102.83129453659058,0.06575536727905273
198,cpu_prct_used,9baa9902-50b5-4822-869f-bf93fca89ce2,26.288541274550592,110.41129565238953,0.07326221466064453
199,messages_unacknowledged,37d5d66c-2c94-4a30-ada3-6d9f0020d521,2860.3588935656308,101.2468569278717,0.23272466659545898
200,ack,1d0c7108-36ed-4a22-a851-798bcb5dc9c2,1.569872210823556,101.11349368095398,0.05518150329589844
201,messages,6a67fc72-ef61-47b5-90bc-8bd9c1bbad56,601.7777309771441,102.83129453659058,0.0703573226928711
202,messages_ready,061db7cd-67be-4efc-887c-87fd6f4b2f4a,12.163730702563758,46.29642128944397,0.0673820972442627
203,consumers,a962bbcf-fa15-4aeb-bf18-3ff106fc2117,2.359027053742561,97.3181324005127,0.0691676139831543
204,messages_unacknowledged,ba4cd915-02b2-4588-b398-810c0c572a81,1302.2787719992982,101.2468569278717,0.06794619560241699
205,memoryConsumed,3dd0b5f9-4db8-4cd9-beb5-226a00c2c989,33024.42247791776,102.46603775024414,0.0690455436706543
206,memoryConsumed,664e2090-95b3-4d6b-b760-ba82e261dd2b,39343.13297133313,102.46603775024414,0.06730175018310547
207,messages_unacknowledged,714d6578-779e-4c68-aa13-a14d61d1fc69,1.878182634684808,101.2468569278717,0.06757688522338867
208,messages_ready,7cb6cfb2-60f2-4d79-8c99-de492f4f4d7f,3.320792704245526,46.29642128944397,0.06742072105407715
209,consumers,620b3745-036b-4741-815b-dbc8d8e35aed,2.359243932456076,97.3181324005127,0.06797552108764648
210,messages_ready,45fb8e90-62db-4836-80df-0ec60547afc7,3879855.19261325,46.29642128944397,0.0649116039276123
211,cpu_usage,bef78966-9435-4cf1-8958-821d0d20fb24,44.35327785898058,99.67228412628174,0.0682976245880127
212,consumers,d2260f5f-2541-4d2d-b651-aad7e29d9d8d,2.3598475709278164,97.3181324005127,0.07074642181396484
213,consumers,6a15adb7-b19e-445b-aa78-d0abbc995a21,4.76837158203125e-07,97.3181324005127,0.06704998016357422
214,cpu_prct_used,b2c2b01e-2c54-4d05-9687-b69cab6cfc68,42.48263230841002,110.41129565238953,0.06880497932434082
215,consumers,3709d9ba-0e62-4ea6-b3a8-aec3509d0927,2.4277819063378017,97.3181324005127,0.06872963905334473
216,messages,179db0bf-07db-46db-be9e-05ada640598f,3880508.360000272,102.83129453659058,0.0696256160736084
217,ack,37bf01bd-6583-44de-9c32-656125c7d0cf,1.569872210823556,101.11349368095398,0.05644702911376953
218,messages_ready,69936a90-649a-4570-9c24-40717e16b0fa,3.320792847836888,46.29642128944397,0.33411455154418945
219,cpu_usage,dc42331a-c0fe-43de-8f6a-0385c75ceb78,97.5807958501569,99.67228412628174,0.0711359977722168
220,ack,54d4dbdc-d746-439b-97d7-9af36660a41a,1.5698723626948778,101.11349368095398,0.0563654899597168
221,cpu_prct_used,2ba59d9d-6b39-40d9-b9b9-f7bdc6415db2,3.0168250665825553,110.41129565238953,0.0641183853149414
222,messages_ready,4ab6990f-c989-4a06-b70c-3b74eb01940f,3.320792704245526,46.29642128944397,0.07147860527038574
223,messages_ready,c0e69fc9-441c-46de-abda-7bab73673dd1,2434.1043527342867,46.29642128944397,0.3538644313812256
224,cpu_prct_used,144153ad-c64c-4dc2-b056-a9bd09eb67aa,36.514311192668,110.41129565238953,0.06512212753295898
225,messages,03660638-a475-409a-aa05-b6df0c998c94,3922847.5059915343,102.83129453659058,0.06895637512207031
