,metric_name,metric_id,mean_squarred_error,training_time,inference_time,p_Value
0,cpu_prct_used,091c334c-a90a-4d8f-ba75-2c936220cd64,5.394013104141316,0.44071006774902344,0.0004048347473144531,1.1670542632627647e-06
1,messages_unacknowledged,fe897d86-1ea4-4e00-a018-5cd8702e96b3,3.426302361178588,0.08953094482421875,0.00040411949157714844,1.5474065169429915e-06
2,cpu_prct_used,cc0f3149-f443-4ba8-b8ae-931fedb52e82,11.057736418206195,0.2994413375854492,0.0003955364227294922,1.1532921354046463e-05
3,messages,32e3bff5-5ab7-491a-a1c0-cf3952ac5530,0.0008714355959899619,0.2161862850189209,0.00039649009704589844,0.0
4,cpu_usage,a88abad6-0f29-4d5e-b688-ba698ab97d59,12.684497440359323,0.13362860679626465,0.00039958953857421875,0.0029591650393590075
5,consumers,81e5a28a-cbc1-4652-ad63-29d99142bace,0.001765568723443245,0.20951581001281738,0.0004067420959472656,0.0
6,ack,eff3da11-6f06-48a4-8187-35fdcded15ec,24.59624718176156,5.40161395072937,0.0007865428924560547,3.732482967815427e-08
7,ack,3436bacf-c5d3-4c51-8b3f-8196fddae06f,4.824558165895698e-06,0.34332966804504395,0.0003814697265625,
8,cpu_usage,e7ea3817-6a9a-4eab-aa56-bb8bb3c0385a,5.904565428912124,0.15084075927734375,0.0003986358642578125,3.4463596391290924e-06
9,messages,406bb3d8-3043-4169-aa78-406dd46d26db,390143.4087758674,1.2707374095916748,0.0007295608520507812,0.49721997116577665
10,cpu_prct_used,05398140-2e37-4635-ad89-b48dc87fb26e,6.715507304361328,0.8037729263305664,0.0007357597351074219,9.48633341786328e-05
11,messages_ready,f0dd3b75-740a-4a37-bcef-9f78f4e35019,4.824558165895716e-06,0.15657782554626465,0.0003685951232910156,
12,messages_ready,a63e7c1e-f939-4f7c-9225-8d6a4ee335f8,4.824558165895698e-06,0.34415769577026367,0.0003979206085205078,
13,messages_ready,5ef49e43-2e64-4c4a-a766-1d83ce4fc921,0.5675361342731339,0.8451473712921143,0.0004456043243408203,3.160117807695201e-23
14,messages_ready,56443783-595c-4f64-a2cb-382be56ab9fa,1688.2259604530648,2.04366135597229,0.0008025169372558594,5.458269480066659e-06
15,messages_ready,6874bc1f-b387-4464-b7c7-67e5f6f80a5b,390145.03525881865,0.6110022068023682,0.0004336833953857422,0.4972296691872841
16,messages_unacknowledged,2e6a0717-632b-486d-b254-2b57c11ef283,4.824558165895706e-06,0.3137047290802002,0.00043487548828125,
17,ack,fcf0dce1-ec4d-437a-bff5-9e729993a5d6,4.824558165895715e-06,0.34078168869018555,0.00044918060302734375,
18,cpu_prct_used,439befad-05e4-4c4a-b858-b6b285d82300,15.364679729449747,1.1896851062774658,0.00043392181396484375,3.1432005155250174e-06
19,consumers,4583b548-0919-422e-84bd-7861d392be6c,0.005276791172021134,0.22193408012390137,0.0004379749298095703,2.5296679467462414e-07
20,cpu_prct_used,19de83dd-60a6-4b55-810d-e7c6522270d4,9.450967197469694,1.184964656829834,0.00043082237243652344,0.15820887934938616
21,messages,9bf7d77c-470b-4271-9842-3f39813df39d,174.07177262958294,0.950462818145752,0.00043582916259765625,0.03160086045919228
22,memoryConsumed,f943f1e8-4ebd-45b0-95ac-5fb0514e6b15,583708.2452058861,3.7596137523651123,0.0008473396301269531,2.814006505384519e-28
23,cpu_prct_used,2c354d5d-5a3d-4281-ab05-3b0e8074cac4,0.32185344230439333,0.1972672939300537,0.000446319580078125,2.131096067042069e-05
24,cpu_prct_used,1a78350c-5973-4525-a5a3-f8c9532c1300,12.344878082928687,1.7910053730010986,0.0008158683776855469,0.0022375851681607052
25,ack,b04775fb-05d1-4430-82b8-ccf012ffb951,0.2774426066661537,0.30829644203186035,0.0004711151123046875,1.9416494174163733e-14
26,cpu_prct_used,99cfb50b-d959-40b5-b137-911a99d41eed,2.09065607859307,3.7594761848449707,0.0004642009735107422,8.187589893346204e-11
27,ack,83d9cb78-0b13-482b-91ef-e712e11829df,0.13200834372089484,0.22008013725280762,0.0004296302795410156,1.0350251871415658e-11
28,messages_ready,5954115e-4dea-40b6-b29d-08a6ecaa90e9,4.824558165895714e-06,0.3194890022277832,0.0003883838653564453,
29,messages_unacknowledged,a704402a-78cf-4fc9-aad2-7e960865af94,0.21096324434583624,1.0651860237121582,0.00042819976806640625,3.038540414823364e-09
30,cpu_prct_used,2883c27f-a3f0-4ebe-92eb-f59f58a67321,3.423589496320514,0.24222064018249512,0.0004374980926513672,3.1345250798834377e-15
31,memoryConsumed,6aa27981-dbbe-4b2a-888e-86ac62b627db,7397.714682898343,2.498476982116699,0.00044226646423339844,1.9555808719715777e-28
32,cpu_prct_used,a55d4b31-c24f-45dc-ab83-1a49d2ca66dd,18.465249169195967,0.5937280654907227,0.000766754150390625,0.054711480554713476
33,cpu_prct_used,ac8519bc-2985-4869-8aa8-c5fdfc68ec44,4.972111720260697,0.22037315368652344,0.000438690185546875,2.8320165391869317e-16
34,cpu_usage,4b230578-a6b1-4b08-bc78-4caf3771c3f7,0.00018926503959576212,16.364043474197388,0.00047659873962402344,1.4716537882133341e-25
35,ack,0e33bc37-e207-4c4c-bad0-f8f9b7dc45a3,4.824558165895705e-06,0.20802068710327148,0.0004968643188476562,
36,messages_ready,c1551b0b-59c9-4520-a9aa-e37cf66e14d6,4.824558165895698e-06,0.3403191566467285,0.0004019737243652344,
37,cpu_prct_used,af33574c-c852-4b76-9e67-b19ad444250d,0.25283890545040066,0.39449048042297363,0.0004265308380126953,0.021790240925440008
